Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked
1850, widget b ,TOYS,Warehouse 3,Aisle 2,300,49.99,Supplier D,Low Stock,15/01/2023
1505, widget a ,ELECTRONICS,Warehouse 2,Aisle 1,NaN,29.99,Supplier B,Low Stock,25/04/2023
1366, gadget y ,TOYS,Warehouse 2,Aisle 3,100,29.99,Supplier D,In Stock,20/12/2022
1143, widget b ,CLOTHING,Warehouse 1,Aisle 3,50,NaN,Supplier A,In Stock,15/01/2023
1884, gadget x ,FURNITURE,Warehouse 1,Aisle 4,two hundred,29.99,Supplier C,Out of Stock,20/12/2022
1068, gadget z ,ELECTRONICS,Warehouse 1,Aisle 3,300,49.99,Supplier C,Low Stock,05/03/2023
1098, widget b ,TOYS,Warehouse 2,Aisle 2,50,29.99,Supplier B,Out of Stock,NaN
1395, widget c ,ELECTRONICS,Warehouse 1,Aisle 1,50,49.99,Supplier C,In Stock,20/12/2022
1024, widget b ,ELECTRONICS,Warehouse 1,Aisle 2,50,19.99,Supplier B,Low Stock,15/01/2023
1947, widget b ,FURNITURE,Warehouse 1,Aisle 5,100,49.99,Supplier B,Out of Stock,05/03/2023
1890, gadget z ,CLOTHING,Warehouse 2,Aisle 4,100,9.99,Supplier D,Out of Stock,25/04/2023
1468, widget c ,ELECTRONICS,Warehouse 3,Aisle 3,two hundred,9.99,Supplier B,Out of Stock,05/03/2023
1483, gadget y ,TOYS,Warehouse 1,Aisle 5,150,9.99,Supplier D,In Stock,NaN
1564, gadget y ,TOYS,Warehouse 3,Aisle 3,150,NaN,Supplier C,In Stock,05/03/2023
1150, widget b ,CLOTHING,Warehouse 1,Aisle 1,150,NaN,Supplier B,In Stock,25/04/2023
1143, widget c ,TOYS,Warehouse 3,Aisle 1,300,NaN,Supplier B,Low Stock,15/01/2023
1568, widget c ,CLOTHING,Warehouse 2,Aisle 1,300,49.99,Supplier A,In Stock,20/12/2022
1038, gadget z ,TOYS,Warehouse 2,Aisle 3,two hundred,NaN,Supplier B,Low Stock,NaN
1108, gadget x ,FURNITURE,Warehouse 1,Aisle 5,300,19.99,Supplier B,Out of Stock,25/04/2023
1692, gadget y ,ELECTRONICS,Warehouse 3,Aisle 1,150,9.99,Supplier A,Out of Stock,NaN
1041, gadget z ,FURNITURE,Warehouse 2,Aisle 5,150,49.99,Supplier A,In Stock,05/03/2023
1185, widget a ,ELECTRONICS,Warehouse 1,Aisle 3,50,9.99,Supplier C,Out of Stock,NaN
1934, gadget y ,ELECTRONICS,Warehouse 1,Aisle 5,300,NaN,Supplier B,In Stock,25/04/2023
1397, gadget z ,ELECTRONICS,Warehouse 2,Aisle 3,100,49.99,Supplier C,Low Stock,20/12/2022
1222, gadget y ,FURNITURE,Warehouse 2,Aisle 3,100,29.99,Supplier C,Out of Stock,20/12/2022
1633, gadget x ,ELECTRONICS,Warehouse 1,Aisle 4,50,19.99,Supplier A,In Stock,NaN
1132, widget a ,FURNITURE,Warehouse 3,Aisle 3,50,NaN,Supplier D,Out of Stock,15/01/2023
1162, gadget x ,CLOTHING,Warehouse 3,Aisle 3,50,NaN,Supplier C,Out of Stock,NaN
1214, widget a ,TOYS,Warehouse 3,Aisle 2,100,19.99,Supplier D,In Stock,05/03/2023
1732, widget b ,TOYS,Warehouse 1,Aisle 1,150,19.99,Supplier B,Out of Stock,20/12/2022
1234, gadget z ,ELECTRONICS,Warehouse 2,Aisle 4,50,29.99,Supplier A,Out of Stock,20/12/2022
1842, widget a ,FURNITURE,Warehouse 1,Aisle 4,two hundred,NaN,Supplier B,Out of Stock,20/12/2022
1657, gadget x ,TOYS,Warehouse 2,Aisle 4,50,NaN,Supplier B,Out of Stock,15/01/2023
1750, gadget y ,FURNITURE,Warehouse 3,Aisle 2,NaN,9.99,Supplier A,Low Stock,15/01/2023
1587, widget a ,FURNITURE,Warehouse 3,Aisle 3,50,49.99,Supplier B,Out of Stock,25/04/2023
1008, gadget z ,ELECTRONICS,Warehouse 2,Aisle 1,100,49.99,Supplier A,Out of Stock,NaN
1073, widget a ,TOYS,Warehouse 2,Aisle 5,300,9.99,Supplier D,In Stock,NaN
1953, widget c ,ELECTRONICS,Warehouse 1,Aisle 3,50,49.99,Supplier B,Low Stock,05/03/2023
1491, gadget y ,ELECTRONICS,Warehouse 3,Aisle 2,300,19.99,Supplier A,In Stock,20/12/2022
1912, gadget z ,TOYS,Warehouse 1,Aisle 3,NaN,49.99,Supplier C,In Stock,15/01/2023
1252, gadget z ,TOYS,Warehouse 1,Aisle 3,two hundred,49.99,Supplier B,In Stock,05/03/2023
1229, widget b ,CLOTHING,Warehouse 1,Aisle 2,300,9.99,Supplier D,Low Stock,05/03/2023
1518, gadget x ,CLOTHING,Warehouse 3,Aisle 4,150,29.99,Supplier A,In Stock,15/01/2023
1173, widget b ,FURNITURE,Warehouse 1,Aisle 4,50,49.99,Supplier B,In Stock,NaN
1652, gadget z ,TOYS,Warehouse 1,Aisle 1,NaN,49.99,Supplier B,In Stock,20/12/2022
1167, gadget y ,CLOTHING,Warehouse 1,Aisle 1,NaN,29.99,Supplier B,Out of Stock,NaN
1169, widget a ,FURNITURE,Warehouse 1,Aisle 4,300,9.99,Supplier D,In Stock,05/03/2023
1392, widget a ,FURNITURE,Warehouse 1,Aisle 5,two hundred,29.99,Supplier A,Low Stock,20/12/2022
1945, gadget y ,FURNITURE,Warehouse 1,Aisle 3,100,9.99,Supplier C,Low Stock,25/04/2023
1794, gadget z ,CLOTHING,Warehouse 3,Aisle 5,50,19.99,Supplier C,Out of Stock,05/03/2023
1633, widget a ,TOYS,Warehouse 1,Aisle 3,NaN,9.99,Supplier C,Low Stock,NaN
1193, widget a ,ELECTRONICS,Warehouse 2,Aisle 4,two hundred,19.99,Supplier A,Low Stock,NaN
1516, widget a ,FURNITURE,Warehouse 1,Aisle 1,150,19.99,Supplier C,Out of Stock,NaN
1028, gadget x ,CLOTHING,Warehouse 1,Aisle 1,NaN,9.99,Supplier D,In Stock,15/01/2023
1164, gadget x ,CLOTHING,Warehouse 3,Aisle 5,two hundred,NaN,Supplier A,Out of Stock,05/03/2023
1421, widget c ,ELECTRONICS,Warehouse 3,Aisle 1,100,9.99,Supplier B,In Stock,20/12/2022
1338, widget b ,ELECTRONICS,Warehouse 2,Aisle 4,100,49.99,Supplier D,In Stock,NaN
1647, gadget y ,CLOTHING,Warehouse 2,Aisle 5,NaN,49.99,Supplier B,Low Stock,NaN
1495, gadget y ,TOYS,Warehouse 3,Aisle 3,NaN,NaN,Supplier C,Out of Stock,15/01/2023
1364, gadget y ,ELECTRONICS,Warehouse 3,Aisle 1,300,19.99,Supplier D,Low Stock,20/12/2022
1832, widget c ,CLOTHING,Warehouse 1,Aisle 2,50,NaN,Supplier A,Low Stock,05/03/2023
1341, gadget x ,ELECTRONICS,Warehouse 3,Aisle 1,two hundred,49.99,Supplier D,In Stock,25/04/2023
1499, gadget z ,TOYS,Warehouse 2,Aisle 3,NaN,NaN,Supplier B,Low Stock,15/01/2023
1656, gadget z ,FURNITURE,Warehouse 1,Aisle 5,50,9.99,Supplier A,Out of Stock,05/03/2023
1510, widget c ,ELECTRONICS,Warehouse 2,Aisle 3,300,NaN,Supplier D,Low Stock,25/04/2023
1326, gadget z ,TOYS,Warehouse 1,Aisle 2,50,19.99,Supplier D,Low Stock,NaN
1216, gadget y ,CLOTHING,Warehouse 3,Aisle 4,NaN,9.99,Supplier D,In Stock,NaN
1300, widget b ,ELECTRONICS,Warehouse 2,Aisle 1,100,29.99,Supplier D,Out of Stock,20/12/2022
1131, widget a ,ELECTRONICS,Warehouse 1,Aisle 5,two hundred,49.99,Supplier A,Low Stock,25/04/2023
1803, gadget x ,CLOTHING,Warehouse 1,Aisle 4,two hundred,49.99,Supplier B,In Stock,NaN
1069, gadget x ,FURNITURE,Warehouse 3,Aisle 3,100,NaN,Supplier D,Low Stock,NaN
1251, widget c ,CLOTHING,Warehouse 3,Aisle 5,NaN,9.99,Supplier A,Out of Stock,20/12/2022
1414, gadget x ,ELECTRONICS,Warehouse 3,Aisle 4,two hundred,29.99,Supplier B,Low Stock,05/03/2023
1786, gadget y ,CLOTHING,Warehouse 2,Aisle 5,NaN,9.99,Supplier D,Low Stock,NaN
1444, gadget z ,TOYS,Warehouse 1,Aisle 2,300,49.99,Supplier B,In Stock,15/01/2023
1875, gadget y ,CLOTHING,Warehouse 3,Aisle 2,NaN,9.99,Supplier B,Low Stock,15/01/2023
1181, widget c ,ELECTRONICS,Warehouse 2,Aisle 1,50,29.99,Supplier A,In Stock,05/03/2023
1166, gadget y ,CLOTHING,Warehouse 2,Aisle 1,100,NaN,Supplier B,Out of Stock,25/04/2023
1090, gadget z ,FURNITURE,Warehouse 2,Aisle 2,NaN,19.99,Supplier A,Low Stock,20/12/2022
1713, widget b ,CLOTHING,Warehouse 3,Aisle 5,300,9.99,Supplier D,Out of Stock,15/01/2023
1857, widget c ,FURNITURE,Warehouse 3,Aisle 2,150,19.99,Supplier B,Out of Stock,15/01/2023
1530, widget b ,TOYS,Warehouse 1,Aisle 1,100,49.99,Supplier B,Low Stock,05/03/2023
1038, widget a ,FURNITURE,Warehouse 1,Aisle 2,two hundred,NaN,Supplier C,In Stock,25/04/2023
1125, widget b ,CLOTHING,Warehouse 3,Aisle 2,50,NaN,Supplier D,Out of Stock,25/04/2023
1450, widget a ,ELECTRONICS,Warehouse 2,Aisle 5,two hundred,9.99,Supplier D,Out of Stock,05/03/2023
1172, widget a ,FURNITURE,Warehouse 2,Aisle 4,300,NaN,Supplier C,Low Stock,15/01/2023
1652, widget b ,TOYS,Warehouse 2,Aisle 1,300,9.99,Supplier C,Low Stock,20/12/2022
1753, widget c ,FURNITURE,Warehouse 1,Aisle 5,two hundred,9.99,Supplier A,Low Stock,15/01/2023
1219, gadget z ,FURNITURE,Warehouse 2,Aisle 2,100,19.99,Supplier A,Low Stock,25/04/2023
1637, gadget y ,FURNITURE,Warehouse 1,Aisle 2,two hundred,NaN,Supplier B,Low Stock,15/01/2023
1057, gadget y ,TOYS,Warehouse 1,Aisle 4,NaN,9.99,Supplier B,Low Stock,20/12/2022
1659, gadget z ,CLOTHING,Warehouse 2,Aisle 1,two hundred,19.99,Supplier B,In Stock,NaN
1475, widget a ,FURNITURE,Warehouse 2,Aisle 1,50,29.99,Supplier B,Out of Stock,15/01/2023
1455, widget a ,FURNITURE,Warehouse 3,Aisle 3,50,19.99,Supplier A,In Stock,05/03/2023
1828, widget c ,ELECTRONICS,Warehouse 3,Aisle 1,150,19.99,Supplier D,In Stock,NaN
1894, gadget x ,TOYS,Warehouse 2,Aisle 4,50,9.99,Supplier B,Low Stock,05/03/2023
1360, widget b ,FURNITURE,Warehouse 1,Aisle 3,two hundred,49.99,Supplier D,Out of Stock,05/03/2023
1934, widget a ,TOYS,Warehouse 1,Aisle 3,50,49.99,Supplier B,In Stock,05/03/2023
1000, gadget y ,FURNITURE,Warehouse 1,Aisle 2,100,49.99,Supplier C,Low Stock,15/01/2023
1386, widget c ,CLOTHING,Warehouse 1,Aisle 2,50,19.99,Supplier B,Low Stock,25/04/2023
1972, widget b ,CLOTHING,Warehouse 1,Aisle 1,NaN,9.99,Supplier B,Out of Stock,NaN
1347, widget c ,FURNITURE,Warehouse 3,Aisle 3,100,NaN,Supplier B,In Stock,20/12/2022
1189, widget b ,CLOTHING,Warehouse 2,Aisle 2,150,19.99,Supplier A,In Stock,25/04/2023
1504, widget b ,FURNITURE,Warehouse 3,Aisle 4,NaN,19.99,Supplier C,In Stock,15/01/2023
1190, gadget z ,CLOTHING,Warehouse 1,Aisle 2,two hundred,9.99,Supplier B,Low Stock,05/03/2023
1507, widget a ,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,29.99,Supplier B,Out of Stock,20/12/2022
1368, widget c ,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,19.99,Supplier D,Out of Stock,NaN
1408, widget c ,ELECTRONICS,Warehouse 1,Aisle 3,NaN,29.99,Supplier C,In Stock,25/04/2023
1823, gadget z ,TOYS,Warehouse 2,Aisle 5,NaN,29.99,Supplier B,Low Stock,25/04/2023
1928, gadget y ,TOYS,Warehouse 1,Aisle 4,NaN,49.99,Supplier D,In Stock,20/12/2022
1933, gadget y ,ELECTRONICS,Warehouse 2,Aisle 3,100,9.99,Supplier D,Out of Stock,15/01/2023
1116, widget a ,TOYS,Warehouse 1,Aisle 1,300,29.99,Supplier A,Low Stock,NaN
1133, widget a ,CLOTHING,Warehouse 2,Aisle 4,100,9.99,Supplier D,In Stock,20/12/2022
1057, gadget x ,FURNITURE,Warehouse 3,Aisle 4,two hundred,49.99,Supplier B,In Stock,05/03/2023
1555, gadget z ,FURNITURE,Warehouse 1,Aisle 3,300,9.99,Supplier A,Low Stock,NaN
1684, gadget y ,FURNITURE,Warehouse 2,Aisle 4,50,19.99,Supplier A,Out of Stock,25/04/2023
1671, widget b ,ELECTRONICS,Warehouse 3,Aisle 3,two hundred,29.99,Supplier B,Low Stock,20/12/2022
1172, widget c ,TOYS,Warehouse 1,Aisle 2,150,9.99,Supplier C,In Stock,25/04/2023
1828, widget a ,CLOTHING,Warehouse 1,Aisle 5,100,NaN,Supplier D,In Stock,25/04/2023
1814, widget c ,CLOTHING,Warehouse 1,Aisle 2,NaN,9.99,Supplier A,In Stock,25/04/2023
1148, widget c ,ELECTRONICS,Warehouse 2,Aisle 3,100,29.99,Supplier C,In Stock,15/01/2023
1079, gadget x ,CLOTHING,Warehouse 2,Aisle 3,NaN,49.99,Supplier B,Out of Stock,25/04/2023
1885, gadget y ,CLOTHING,Warehouse 3,Aisle 2,300,49.99,Supplier D,Out of Stock,05/03/2023
1212, widget a ,CLOTHING,Warehouse 2,Aisle 1,150,29.99,Supplier D,In Stock,05/03/2023
1202, widget c ,CLOTHING,Warehouse 2,Aisle 1,300,19.99,Supplier A,Out of Stock,NaN
1763, widget a ,TOYS,Warehouse 1,Aisle 1,150,19.99,Supplier D,Out of Stock,25/04/2023
1228, widget b ,CLOTHING,Warehouse 1,Aisle 3,100,49.99,Supplier D,Out of Stock,25/04/2023
1675, gadget x ,FURNITURE,Warehouse 1,Aisle 4,NaN,49.99,Supplier D,In Stock,20/12/2022
1226, widget b ,ELECTRONICS,Warehouse 1,Aisle 3,300,29.99,Supplier D,Low Stock,15/01/2023
1658, widget a ,TOYS,Warehouse 1,Aisle 4,150,19.99,Supplier B,Low Stock,NaN
1531, widget a ,CLOTHING,Warehouse 1,Aisle 2,two hundred,49.99,Supplier C,Low Stock,25/04/2023
1440, gadget y ,TOYS,Warehouse 1,Aisle 5,two hundred,19.99,Supplier B,In Stock,20/12/2022
1401, widget c ,CLOTHING,Warehouse 3,Aisle 4,300,49.99,Supplier B,Out of Stock,15/01/2023
1046, widget c ,FURNITURE,Warehouse 3,Aisle 1,NaN,9.99,Supplier A,Out of Stock,NaN
1232, widget b ,ELECTRONICS,Warehouse 3,Aisle 3,300,NaN,Supplier D,In Stock,NaN
1304, gadget x ,CLOTHING,Warehouse 3,Aisle 2,100,9.99,Supplier B,In Stock,25/04/2023
1525, gadget z ,CLOTHING,Warehouse 1,Aisle 1,150,49.99,Supplier D,Low Stock,NaN
1142, widget c ,CLOTHING,Warehouse 3,Aisle 2,100,NaN,Supplier B,Low Stock,20/12/2022
1414, gadget y ,CLOTHING,Warehouse 1,Aisle 5,two hundred,NaN,Supplier B,In Stock,NaN
1512, widget b ,ELECTRONICS,Warehouse 3,Aisle 3,150,49.99,Supplier A,Low Stock,05/03/2023
1372, widget b ,ELECTRONICS,Warehouse 2,Aisle 3,300,49.99,Supplier C,Out of Stock,20/12/2022
1565, gadget z ,FURNITURE,Warehouse 3,Aisle 5,100,19.99,Supplier C,In Stock,15/01/2023
1885, gadget y ,ELECTRONICS,Warehouse 3,Aisle 3,50,49.99,Supplier B,In Stock,15/01/2023
1258, gadget x ,CLOTHING,Warehouse 1,Aisle 4,NaN,29.99,Supplier A,Out of Stock,25/04/2023
1655, gadget y ,FURNITURE,Warehouse 3,Aisle 2,NaN,49.99,Supplier D,Out of Stock,25/04/2023
1470, gadget x ,FURNITURE,Warehouse 2,Aisle 1,50,29.99,Supplier D,Out of Stock,05/03/2023
1952, gadget y ,FURNITURE,Warehouse 1,Aisle 5,two hundred,49.99,Supplier B,Low Stock,15/01/2023
1970, gadget y ,CLOTHING,Warehouse 1,Aisle 4,150,19.99,Supplier C,In Stock,15/01/2023
1011, widget a ,TOYS,Warehouse 3,Aisle 1,NaN,29.99,Supplier A,Low Stock,15/01/2023
1329, widget b ,CLOTHING,Warehouse 1,Aisle 1,50,9.99,Supplier C,Out of Stock,15/01/2023
1735, gadget y ,ELECTRONICS,Warehouse 1,Aisle 5,300,29.99,Supplier D,Low Stock,NaN
1783, gadget z ,ELECTRONICS,Warehouse 1,Aisle 4,50,19.99,Supplier C,Out of Stock,20/12/2022
1967, gadget y ,CLOTHING,Warehouse 1,Aisle 1,two hundred,29.99,Supplier D,Low Stock,20/12/2022
1357, widget c ,CLOTHING,Warehouse 1,Aisle 1,two hundred,49.99,Supplier A,Low Stock,05/03/2023
1971, widget b ,FURNITURE,Warehouse 1,Aisle 4,100,49.99,Supplier A,Out of Stock,NaN
1407, widget c ,CLOTHING,Warehouse 2,Aisle 3,NaN,19.99,Supplier B,Low Stock,15/01/2023
1667, widget b ,FURNITURE,Warehouse 3,Aisle 1,100,NaN,Supplier B,In Stock,15/01/2023
1372, widget c ,ELECTRONICS,Warehouse 2,Aisle 2,50,49.99,Supplier C,Low Stock,25/04/2023
1007, gadget y ,FURNITURE,Warehouse 1,Aisle 4,150,9.99,Supplier A,Low Stock,25/04/2023
1121, gadget y ,CLOTHING,Warehouse 1,Aisle 1,150,19.99,Supplier A,In Stock,05/03/2023
1347, widget a ,ELECTRONICS,Warehouse 3,Aisle 5,two hundred,29.99,Supplier B,Out of Stock,15/01/2023
1675, gadget z ,TOYS,Warehouse 2,Aisle 2,150,29.99,Supplier D,In Stock,05/03/2023
1089, widget c ,FURNITURE,Warehouse 3,Aisle 1,150,9.99,Supplier C,Low Stock,NaN
1647, gadget x ,ELECTRONICS,Warehouse 2,Aisle 2,150,49.99,Supplier C,Out of Stock,20/12/2022
1697, widget a ,FURNITURE,Warehouse 1,Aisle 2,50,19.99,Supplier B,Low Stock,15/01/2023
1315, widget c ,ELECTRONICS,Warehouse 3,Aisle 3,150,9.99,Supplier A,Low Stock,NaN
1177, widget c ,ELECTRONICS,Warehouse 3,Aisle 2,300,49.99,Supplier B,In Stock,15/01/2023
1539, widget a ,FURNITURE,Warehouse 1,Aisle 3,150,19.99,Supplier B,In Stock,25/04/2023
1731, gadget y ,TOYS,Warehouse 3,Aisle 4,150,29.99,Supplier B,Out of Stock,05/03/2023
1868, widget c ,ELECTRONICS,Warehouse 2,Aisle 3,100,19.99,Supplier B,Out of Stock,25/04/2023
1040, gadget y ,ELECTRONICS,Warehouse 2,Aisle 5,50,NaN,Supplier D,Out of Stock,20/12/2022
1739, widget a ,ELECTRONICS,Warehouse 2,Aisle 1,two hundred,19.99,Supplier D,Low Stock,25/04/2023
1703, gadget y ,TOYS,Warehouse 2,Aisle 4,100,NaN,Supplier A,In Stock,15/01/2023
1922, widget b ,TOYS,Warehouse 1,Aisle 4,NaN,19.99,Supplier B,In Stock,25/04/2023
1501, gadget x ,CLOTHING,Warehouse 3,Aisle 5,50,NaN,Supplier D,In Stock,15/01/2023
1958, widget c ,FURNITURE,Warehouse 2,Aisle 3,300,29.99,Supplier A,Out of Stock,20/12/2022
1144, gadget z ,TOYS,Warehouse 1,Aisle 1,50,49.99,Supplier B,In Stock,25/04/2023
1200, gadget x ,FURNITURE,Warehouse 3,Aisle 3,NaN,NaN,Supplier C,In Stock,05/03/2023
1928, gadget y ,CLOTHING,Warehouse 3,Aisle 2,NaN,NaN,Supplier D,In Stock,05/03/2023
1723, widget c ,FURNITURE,Warehouse 1,Aisle 3,NaN,29.99,Supplier A,Out of Stock,05/03/2023
1460, gadget y ,TOYS,Warehouse 1,Aisle 4,two hundred,NaN,Supplier C,In Stock,25/04/2023
1731, widget b ,FURNITURE,Warehouse 2,Aisle 1,150,9.99,Supplier B,Out of Stock,25/04/2023
1751, widget a ,TOYS,Warehouse 3,Aisle 3,50,29.99,Supplier B,In Stock,25/04/2023
1924, widget c ,FURNITURE,Warehouse 3,Aisle 1,150,9.99,Supplier B,In Stock,15/01/2023
1908, widget b ,TOYS,Warehouse 1,Aisle 1,150,29.99,Supplier D,In Stock,20/12/2022
1557, widget b ,TOYS,Warehouse 3,Aisle 2,300,NaN,Supplier A,Out of Stock,05/03/2023
1546, widget c ,FURNITURE,Warehouse 2,Aisle 2,NaN,9.99,Supplier C,Out of Stock,15/01/2023
1252, gadget y ,CLOTHING,Warehouse 3,Aisle 4,two hundred,NaN,Supplier A,In Stock,05/03/2023
1389, gadget z ,ELECTRONICS,Warehouse 1,Aisle 5,300,29.99,Supplier D,Low Stock,15/01/2023
1593, widget b ,CLOTHING,Warehouse 1,Aisle 1,100,NaN,Supplier A,Out of Stock,25/04/2023
1882, gadget x ,FURNITURE,Warehouse 2,Aisle 5,two hundred,9.99,Supplier D,Out of Stock,05/03/2023
1255, widget b ,CLOTHING,Warehouse 2,Aisle 4,150,9.99,Supplier B,In Stock,25/04/2023
1708, gadget z ,TOYS,Warehouse 3,Aisle 1,two hundred,NaN,Supplier C,Low Stock,05/03/2023
1814, gadget y ,ELECTRONICS,Warehouse 3,Aisle 1,NaN,19.99,Supplier B,In Stock,NaN
1920, gadget y ,FURNITURE,Warehouse 1,Aisle 5,100,29.99,Supplier A,Out of Stock,15/01/2023
1449, gadget x ,FURNITURE,Warehouse 2,Aisle 3,NaN,29.99,Supplier B,Out of Stock,NaN
1009, widget b ,FURNITURE,Warehouse 2,Aisle 2,100,NaN,Supplier C,In Stock,15/01/2023
1823, gadget y ,ELECTRONICS,Warehouse 2,Aisle 3,300,19.99,Supplier B,In Stock,20/12/2022
1797, gadget z ,TOYS,Warehouse 3,Aisle 5,150,9.99,Supplier C,Low Stock,05/03/2023
1241, widget c ,FURNITURE,Warehouse 2,Aisle 2,100,49.99,Supplier C,Low Stock,20/12/2022
1250, widget a ,CLOTHING,Warehouse 1,Aisle 3,100,49.99,Supplier B,Out of Stock,20/12/2022
